,generations,privacy_loss
0," The Palestine Liberation Organization officially became the 123rd member of the International Criminal Court on Wednesday, a step that gives the court jurisdiction over alleged crimes in Palestinian territories. The formal accession was marked with a ceremony at The Hague, in the Netherlands, where",554.6183105654728
1," A cat in Tampa, Florida, showed up seemingly dead and only 13 hours after he was buried alive. A month later, a neighbor found a portion of the cat's body inside apartments with maggots. He was treated for his injuries with antibiotics",262.7166698792493
2," The world's two most powerful countries are not the only ones who want the negotiated nuclear deal with Iran to hit the stumbling block. As Iran's foreign minister and secretary of state, Mohammad Javad Zarif, puts it, ""holidays in the",201.80863494388115
3," (CNN)Five Americans who were monitored for three weeks at an Omaha, Nebraska, hospital after being exposed to Ebola in West Africa have been released, a Nebraska Medicine spokesman said in an email Wednesday. One of the five had a heart-related issue",662.9430676933025
4," A Duke student has admitted to hanging a noose made of rope from a tree near a student union, university officials said Thursday. The prestigious private school didn't identify the student, citing federal privacy laws. In a news release, it said the student",640.9498957937611
5," Trey Moses and Ellie Meredith are two of the most forward-thinking basketball recruits in the country. Ellie is also one of the youngest with Down syndrome and Trey has a lot going on. She is also 16 years old and has autism. Together, these",214.46883425537038
6," governments around the world are using the threat of terrorism -- real or perceived -- to advance executions, Amnesty International alleges in its annual report on the death penalty. ""The dark trend of governments using the death penalty in a futile attempt to tackle real or imaginary",628.7361099281547
7," Andrew Getty, one of the heirs to billions of oil money, appears to have died of natural causes, a Los Angeles Police Department spokesman said. The coroner's preliminary assessment is there was no foul play involved in the death of Getty, grandson of oil",613.0512510708973
8," Please provide your network links including name, location and/or URLs of your sources. Upload your article URL here: Article: (CNN)Filipinos are being warned to be on guard for flash floods and landslides as tropical storm Maysak",427.85094538892554
9," Barker oversaw these game shows for 35 years. He was the host of ""Lucky Seven"" and the first person to host the two classic ""Price Is Right"" games. This was a return back to hosting, as Barker has not returned to that",248.20380107132837
10," London (CNN) -- A 19-year-old man was charged Wednesday with terror offenses after he was arrested as he returned to Britain from Turkey, London's Metropolitan Police said. Yahya Rashid, a UK national from northwest London, was detained",506.38585614190526
11," A former NFL player was killed by an accident while filming ""Fast and Furious 7"" in November 2013. A high-profile football player died, but only after working with a kneeling NFL player, who was not paid for his work. A major part",179.8675883141967
12," The Red Cross issued a statement after Anne Frank's death in March 1945 stating that the Red Cross found no evidence of typhus. The Red Cross did find, however, that typhus was not present in the Bergen-Belsen camp for the",213.6022301228322
13, Indiana's Republican governor signed a law allowing discrimination against the LGBT community. The law could open the door to discrimination and discrimination against LGBT people within the state. The backlash from the state's conservative business community and the nearly universal condemnation of the law made the,172.10424892072442
14," It is the responsibility of the singer to honor the anthem. There's no finer example of that than the late Vince Neil. As an American hero, he deserves the cheers of an enthusiastic crowd.           ",180.8841233353381
15," Share this:' As goes Walmart, so goes the nation? Everyone from Apple CEO Tim Cook to the head of the NCAA slammed religious freedom laws being considered in several states this week, warning that they would open the door to discrimination against gay and lesbian",710.9397157398244
16," In a year when abhorrent summary executions by armed groups were branded on the global consciousness as never before, governments are themselves resorting to more executions in a knee-jerk reaction to terrorism. Countries that have stopped using the death penalty to curb violence",518.8495012807331
17," The civil aviation authorities in Germany and France are still searching for the missing passengers and crew of Germanwings Flight 9525, which crashed in the French Alps on Sunday killing all 150 people on board. French investigators have identified Lubitz, a pilot in his",218.84035562991397
18," Robert H. Schuller, leader of the television ministry ""Hour of Power,"" has died. The Rev. Robert H. Schuller, founder and longtime host of the daily ""Hour of Power,"" died at home in Sacramento, California,",291.3342386516376
19, President Obama is trying to use the United Nations Security Council to pressure Iran into a deal that will keep it from obtaining a nuclear weapon. But the U.S. has no leverage. Iran has no leverage and the U.S. is on the,100.93247650167582
20," Mr. Jordan was a nice guy and he put his boat to good use.""  It took the U.S. Coast Guard half a day to resolve the mystery of the boat. They said Jordan had been under the sole custody of the owner,",240.29649051872033
21," (CNN)The United States and its negotiating partners reached a very strong framework agreement with Iran in Lausanne, Switzerland, on Thursday that limits Iran's nuclear program in such a way as to effectively block it from building a nuclear weapon. Expect push",621.4963929162413
22," All grapes can be used to make Pinot Noir. Summarize the article in one sentence. Summary: California wine consumers have driven down the price of wine in recent years, but the drought has caused some wine producers to look for new sources,",142.34953679249207
23," Three women were arrested in New York and Texas on Wednesday for planning to travel overseas for attacks on the United States. Two were from the United States and one was from New York. They were charged with wanting to kill civilians, the Boston Globe reported.",194.4382470729973
24, (1) The restriction of women attending soccer is under review in Iran. (2) The restrictions continue to be in force for indoor sports. (3) The restrictions are going to be lifted for some events.,223.13345448613427
25," the Korean Society of Peace and Freedom (KSPFK), with assistance from the Friends of Korean Culture, kicked off his website in June 2003. Kim Yong-suk who is in his early 20s, is from Goyang, Gangwon",57.84177551635298
26," When singer Avril Lavigne went missing from the music scene, there was tons of speculation. Was she pregnant? In rehab? Going through a split from her husband, Nickelback front man Chad Kroeger? Focus on the mystery intensified in December after",635.5835385486604
27,"... The death of a civil rights legend. An Alabama man accused of killing an African-American student and wounding three others in a quadruple shooting spree was sentenced to death Tuesday for the attack, which left seven people injured. The suspect, Dont",56.216075298883396
28," Netanyahu's tense comments about the deal to lift sanctions on Iran came as Democrats and Republicans grappled over the deal. Netanyahu said he sees better options than ""this bad deal or war"" -- but he doesn't say whether he believes the deal is better",259.52602118813826
29, Standing up for what you believe. What does it cost you? What do you gain? Memories Pizza in the Indiana town of Walkerton is finding out. The family-run restaurant finds itself at the center of the debate over the state's Religious Freedom,712.933459161035
30," (CNN)Naam's PETA, which has been campaigning to end the consumption of cows in India, has released a series of videos to raise awareness of the issue. In one video, a cow is shown being killed on camera. ""The",103.63036489099943
31," A family of five living on the small island of Molokai in the Hawaiian Islands has been together for 12 days since their boat was abandoned near the end of November by a storm. Their world had come crashing down on them because, they say,",201.17550780484567
32," (a) Physicists have tried and failed to light up the space between the Earth and the Sun. (b) The Large Hadron Collider (LHC) is, according to CERN, the world's most powerful particle accelerator and is",116.1316629209581
33," It was a scene worthy of any top cop show on TV -- bullets flying, banged-up cars and the FBI chasing an armed robbery suspect. In the end, two agents were injured in a crash and the suspect was shot before being captured.",703.4694787221487
34," The moon has appeared to be moving back into Earth's shadow and has begun to cover the sun in a total eclipse. What happened? The moon and sun formed a nearly straight line in space. The moon moved into Earth's shadow, creating a moon",191.10964375004204
35," (a) Al-Shabaab attacks have been a part of the regional militant movement since at least 2011, when the group began to threaten the government of Somalia, even though it was not present in the region during Somalia's recent civil war.",168.5613407328025
36,The Sunday after April Fools' Day is called Easter Sunday. It commemorates Jesus' death and resurrection and is usually the first Sunday in April. Easter is also the name for the period of three weeks that begins on the first Sunday after the Easter,124.68207048831235
37," The NCAA has lied about the education of its athletes in the past, and now it's lying again about its commitment to a fair competition. However, the NCAA has repeatedly claimed that it has no legal responsibility to ensure the educational integrity of its member schools",172.24031442399385
38," After two months of chemotherapy, a teenage girl who was diagnosed with Hodgkin lymphoma in September refused to adhere to the treatment, even when doctors shot down her claim that she did not want to be poisoned. She also threatened to run away and was",255.72199811894333
39," ""Uptown Funk!"" is the longest-leading Hot 100 song of the 2010s to date, leading for 13 weeks, and its week at No. 1 in all three major charts in 2015. ""Funk"" also holds strong leads in",374.60145847816216
40, Significant warming of the Earth's surface has been observed in recent years. NASA's Goddard Institute of Space Studies has tracked temperature changes and the full story is detailed in the paper describing the new research published in the journal Geophys. Res. A report out,108.03350764863704
41," As of today, 20 states have passed religious freedom laws (the most cited being Indiana, where SB 162 passed on March 9), an ""exceedingly rare"" state law, though in Indiana it doesn't just ban discrimination against LGBT people, it",167.12788049444055
42," Artist Robert Lewis Burns Jr. was an original member of Lynyrd Skynyrd and a great drummer, but was killed in a car crash. His wife, actress Rosalind Russell, died last month.

Robert Lewis Burns Jr",197.26908660618932
43," Kim Ki-jong is accused of stabbing U.S. Ambassador Mark Lippert in Seoul last month. A security guard at Lippert's hotel, who was also stabbed, said that Kim's older brother was also in the hotel and that",223.37315668251662
44, Jutting allegedly lived in an apartment with at least two victims and committed two counts of murder. He allegedly used a car and a knife to carry out the killings. Jutting's profile on LinkedIn said he worked at the British bank Barclays and,286.37606535610365
45," Adventure Time is an American animated television series created by Pendleton Ward and Justin Jordan that aired on Cartoon Network. The show has been described as an ""adventure comedy"" that takes a light-hearted approach to story-telling. The show takes advantage",61.364629184631944
46," Manning is clearly not a slave to Twitter. Manning has a voice over the Internet, and we are not sure whether she is aware that she speaks for millions. We can only guess that she has access to someone other than her fellow inmates who can take",259.0394161883414
47," This framework agreement, which the U.S. government calls a final agreement, is the first one agreed to since 2009. It's a good, solid agreement but not one that will toll Iran's anti-American resolve and make it negotiate aggressively.",202.17805687431985
48," Universal's ""Furious 7"" continues to build momentum at the Friday box office for a weekend debut in the $135 million-$138 million range, the largest opening in North America since fall 2013. That includes a projected Friday take of $58 million",702.8490984317443
49," Deion Sanders, the NFL legend, got himself into a screaming match with Deion Sanders Sr., the CEO of his company, Huxtable, over a Twitter tweet where Sanders Jr. mentioned he only eats ""hood doughnuts."" Over the next",329.20226538874186
50," They reported that one of the members of the Phi Kappa Psi fraternity at the University of Virginia had been raped. But they wanted to get negative publicity for the fraternity, so they fabricated a story about a gang rape at the University of Virginia in a",268.6263653987335
51," Two years ago, Shibuya took the first step in Japan toward recognizing same-sex relationships. Today is a bigger step for the LGBT community. With this new regulation, Shibuya is now breaking away with the rest of the country. An",218.07277474592198
52, Blue Bell ice cream has temporarily shut down one of its manufacturing...... Story Behind The News: Blue Bell Creameries recalled the use of 3-ounce servings of ice cream out of an abundance of caution to search for a possible cause of contamination. The,340.1654938249705
53," The classic game ""Space Invaders"" was developed in Japan back in the late 1970's -- and now their real-life counterparts are the topic of an earnest political discussion in Japan's corridors of power. Luckily, Japanese can sleep soundly in their beds",612.6967280041547
54," (CNN)Sanaa, the capital of Yemen, is in a state of crisis. There is no electricity and there is no water. And according to the Israeli training camp in Sanaa, the situation has gotten so bad that attacks have been",147.86250491343216
55," Lynch has announced that his show will not be continuing its run after eight seasons. 'Twin Peaks' casts a bevy of talented actors including MacLachlan. Who is David Lynch? Wikipedia David Lynch is an American director, screenwriter,",197.26332525049898
56," When the Associated Press player of the year Frank Kaminsky was asked to tell the story of his life after he was told by a deflated panel that he had been called a racial slur, he said it was simply ""in jest."" The talk",321.647962674983
57," The FBI has confirmed that one of its most wanted terrorists, the Malaysian bomb maker known as Marwan, was killed in an otherwise disastrous raid in the Philippines in January. Marwan, whose real name is Zulkifli bin Hir, was believed",735.6270044215903
58, The presence of a harmful pesticide at a luxury villa in the U.S. Virgin Islands may have resulted in the illness of a Delaware family. Paramedics were called last week to a rented villa at the Sirenusa resort in St.,626.1833124041897
59, (CNN)Comedian Chris Rock made light of racial disparities in police treatment of whites and blacks with a tongue-in-cheek guide to not being beaten by the police. He encapsulated the frustration and grief caused by a New York grand,700.3663889384298
60," China's most visible plant is located in Zhangzhou, where an oil spill has sent a huge fire raging through the city's residential districts. The explosion occurred after the plant's storage vessel began leaking oil. PX, which is a chemical used in",272.54826778465616
61," In the last few years, the United States Department of Justice has targeted FedEx as a drug courier service transporting powdered prescriptions to street corners that deliver them to doctors and pharmacies in the states where they are sold. A 13-count indictment was filed against the",175.07224655336435
62," Wahlberg is a globe-trotting businessman who is set to star in a film about the Boston Marathon bombing and the manhunt that followed. He's aiming to play police commissioner Ed Davis, who retired after the attack. Projected Bi",284.79379894987994
63," The design of the new Hyundai Sonata features Hyundai's unique ""spin-to-shape"" concept, and for the first time since the mid-'90s, Hyundai gives the brand a newer car built to take on the competition. The new Son",93.9575471247807
64," Authorities identified and charged a man Monday in connection with the discovery of human remains in a duffel bag in Cambridge, Massachusetts, over the weekend. Carlos Colina, 32, was arraigned on charges of assault and battery causing serious bodily injury and",607.1725706739561
65," Netflix has renewed the Bluth family’s comedy series ""Arrested Development,"" adding more episodes to the series that started back in 2011. The series, which ran for 17 seasons on Fox, is coming back for a fifth season.
",168.0888128735132
66," The show takes viewers back to the 1960s. It follows Don Draper as he develops his own ideas about the way the world works, and how those ideas influence the characters' lives. For the first time in the '60s, advertising is concerned",203.23348710551693
67," It's a lot of troubles for Elena. She's an immortal with a vampiric body, a doppelganger who is trying to get her human family to accept her. She and Damon have a romantic story that hasn't happened yet",171.62140498711733
68,"

Seven employees of a popular Indian ethnic-wear chain were arrested by police after a minister spotted a security camera overlooking the changing room of one of its stores. The government said it had launched an investigation after a female FabIndia employee allegedly violated privacy",355.65768915035613
69," Five people in Turkey were arrested on Wednesday, suspected of attempting to cross illegally into Syria. The arrests followed reports of a massive inflow of people from the UK into Turkey this week. The arrests occurred at the Turkey-Syria border. The war between",238.96207718674802
70," The nuclear submarine it is being repaired at Zvyozdochka, which is just outside the Black Sea port city of Sevastopol, has caught fire, according to a law enforcement source speaking to Russia's state-run news agency ITAR",308.73993405773143
